f1,f2,f3,f4,a1,a2,a3,a4,Kaibel Column (Configuration 21),Agrawal Column (Configuration 130),Configuration 63 (ABC Absent),Configuration 105 (BCD Absent),Sargent Column (Configuration 152)
25,55,10,10,3.025,2.75,2.5,1,1512.4591234786794,880.2368111063848,867.5243951713524,960.6353715687098,867.5243951967045
25,55,15,5,3.025,2.75,2.5,1,1553.907526540806,904.055848014399,885.6425254696816,981.5422421979141,885.6425254729855
25,60,5,10,3.025,2.75,2.5,1,1576.6018702341562,904.9257041070609,898.2505249848297,996.1898932852216,898.2505249937283
25,60,10,5,3.025,2.75,2.5,1,1618.3114100627952,929.2533553827228,916.3462323865438,1017.129211775043,916.3462323955116
25,65,5,5,3.025,2.75,2.5,1,1681.9783143367083,953.500007665174,946.7491250320033,1052.3097017812372,946.7491250409425
30,5,5,60,3.025,2.75,2.5,1,450.68012283861054,394.2869615352209,392.0321977954607,401.7801145976257,392.0321978102006
30,5,10,55,3.025,2.75,2.5,1,468.3977765245851,404.36883099969214,400.0350941113618,411.0406089061212,400.0350941260942
30,5,15,50,3.025,2.75,2.5,1,488.6336414818568,415.7398954390954,409.33790202965554,421.8052866403,409.33790204438577
30,5,20,45,3.025,2.75,2.5,1,511.6617729590889,428.56114073715196,420.0180032281903,434.16368945597355,420.0180032429146
30,5,25,40,3.025,2.75,2.5,1,537.5821456244627,442.89081764740286,432.08995110137795,448.1326577095555,432.08995111609556
30,5,30,35,3.025,2.75,2.5,1,566.3325788612634,458.69510276549653,446.5157128207036,463.65162726158695,446.51571283167533
30,5,35,30,3.025,2.75,2.5,1,597.7187796076807,486.0869433146727,486.08694331318804,486.08694331577215,486.0869184102095
30,5,40,25,3.025,2.75,2.5,1,631.4612528833659,526.7278506994834,526.7278506979262,526.7278506922721,526.7278253919015
30,5,45,20,3.025,2.75,2.5,1,667.2445784461087,568.3186622090348,568.3186622073833,568.3186622016522,568.3186622138509
30,5,50,15,3.025,2.75,2.5,1,704.7563838536438,610.7277809882434,610.7277809865058,610.7277809806961,610.7277809932428
30,5,55,10,3.025,2.75,2.5,1,746.3213172123455,653.8284391478654,653.8284391460779,653.8284391401731,653.8284391530368
30,5,60,5,3.025,2.75,2.5,1,797.926656665336,697.5071548719166,697.5071548702422,697.5071548639726,697.5071548669719
30,10,5,55,3.025,2.75,2.5,1,563.285483164875,451.6369303179547,448.17740517820476,466.74814028318156,448.17740519290436
30,10,10,50,3.025,2.75,2.5,1,588.1274897994005,465.74874229653733,459.1821527608314,479.482205343254,459.18215277552434
30,10,15,45,3.025,2.75,2.5,1,614.7458198166993,480.6613372283946,471.1580530635431,493.3400328364705,471.15805307822563
30,10,20,40,3.025,2.75,2.5,1,643.2053369028024,496.4441897494155,484.0789638968845,508.2913725216637,484.078963917102
30,10,25,35,3.025,2.75,2.5,1,673.4795409486992,513.1044986967908,497.8983033810563,524.282322490049,497.898303395723
30,10,30,30,3.025,2.75,2.5,1,705.482976439301,530.6106440454381,517.5961691340259,541.2408911791497,517.5961691392181
30,10,35,25,3.025,2.75,2.5,1,739.0935163064387,558.4273637508289,558.4273637496542,559.0835813132866,558.427363755137
30,10,40,20,3.025,2.75,2.5,1,774.1694454126533,599.8734749530427,599.8734749518112,599.8734749458065,599.8734749575806
30,10,45,15,3.025,2.75,2.5,1,810.5623996053861,641.892857373055,641.8928573656962,641.8928573656967,641.8928573686952
30,10,50,10,3.025,2.75,2.5,1,848.1265331829308,684.4355274516596,684.4355274504003,684.4355274441654,684.4355274566349
30,10,55,5,3.025,2.75,2.5,1,886.7244067929458,727.449117994235,727.4491179931255,727.449117986581,727.4491179895712
30,15,5,50,3.025,2.75,2.5,1,672.8754904371124,505.94024248734786,501.7117094067711,528.6949780320283,501.711709421431
30,15,10,45,3.025,2.75,2.5,1,701.8927607448676,522.4580219190057,514.4397330674653,543.4231196977508,514.4397330821166
30,15,15,40,3.025,2.75,2.5,1,732.1818610174041,539.4534878086076,527.906910828956,559.0065682579301,527.9069108494537
30,15,20,35,3.025,2.75,2.5,1,763.7715293796754,556.9899163646414,542.0752045519275,575.4013081369837,542.0752045725249
30,15,25,30,3.025,2.75,2.5,1,796.635040784489,575.0845157191793,556.8999456224315,592.5556513760525,556.8999456431293
30,15,30,25,3.025,2.75,2.5,1,830.7135206036154,593.7277643726771,581.8545963714167,610.4131546990203,581.8545963763551
30,15,35,20,3.025,2.75,2.5,1,865.9299239417936,623.5671022682609,623.5671022610924,628.9153084785777,623.5670834520666
30,15,40,15,3.025,2.75,2.5,1,902.1981976154792,665.6897112197508,665.6897112124749,665.6897112212263,665.6897112243068
30,15,45,10,3.025,2.75,2.5,1,939.4294663108037,708.2059568975803,708.2059568901883,708.2059568996508,708.2059568931874
30,15,50,5,3.025,2.75,2.5,1,977.5361616810746,751.092554478396,751.0925544777413,751.092554470881,751.0925544833478
30,20,5,45,3.025,2.75,2.5,1,780.966804430426,558.5224470582236,553.7567533451798,588.9185288829511,553.7567533660582
30,20,10,40,3.025,2.75,2.5,1,812.7906854559347,576.698330994327,567.6429221464853,604.9868099174581,567.6429221610907
30,20,15,35,3.025,2.75,2.5,1,845.560240032663,595.1449598415048,582.1119367695455,621.7295268458189,582.11193679043
30,20,20,30,3.025,2.75,2.5,1,879.2960106364169,613.927556281039,597.1288006206165,639.1061835891643,597.1288006416132
30,20,25,25,3.025,2.75,2.5,1,913.9810965109234,633.0740416657983,612.6565742849856,657.074035971452,612.6565743061032
30,20,30,20,3.025,2.75,2.5,1,949.5772358644562,652.5903710117918,643.0529864606644,675.5895039421358,643.0529864719919
30,20,35,15,3.025,2.75,2.5,1,986.034236905764,685.4297314084073,685.429731401167,694.6093531942763,685.4297296809978
30,20,40,10,3.025,2.75,2.5,1,1023.2958952105848,728.0984471242683,728.098447116945,728.098447116941,728.0984471288409
30,20,45,5,3.025,2.75,2.5,1,1061.303832296084,771.0540659506314,771.0540659504107,771.0540659431961,771.0540659553994
30,25,5,40,3.025,2.75,2.5,1,888.1963252370246,610.005500179947,604.8425000401169,648.0320357728864,604.8425000491173
30,25,10,35,3.025,2.75,2.5,1,922.0545050940556,629.4145906640591,619.5760312572165,665.0808361975328,619.576031278389
30,25,15,30,3.025,2.75,2.5,1,956.6395926759562,648.9575242935928,634.7826890556597,682.6771116353701,634.7826890769553
30,25,20,25,3.025,2.75,2.5,1,991.9693697078732,668.7001850568056,650.4327848301879,700.7865081656116,650.4327848447161
30,25,25,20,3.025,2.75,2.5,1,1028.0348189226602,688.6772896953188,666.4964039363222,719.3744102824392,666.4964039578803
30,25,30,15,3.025,2.75,2.5,1,1064.811344952509,708.9045338900833,702.5376293050144,738.4066377136278,702.5376293164942
30,25,35,10,3.025,2.75,2.5,1,1102.2654386253737,745.43688478166,745.4368847741835,757.8499957641214,745.4368847859008
30,25,40,5,3.025,2.75,2.5,1,1140.35884960871,788.5521006218607,788.5521006220123,788.5521006143729,788.5521006263721
30,30,5,35,3.025,2.75,2.5,1,994.8824955575778,660.731933993803,655.2629600203456,706.3757108930216,655.2629600293462
30,30,10,30,3.025,2.75,2.5,1,1030.2893520934754,681.1033135743613,670.6506205224985,724.181432331454,670.6506205440934
30,30,15,25,3.025,2.75,2.5,1,1066.2704755655689,701.5151590425664,686.4312124623602,742.4418315766496,686.4312124840948
30,30,20,20,3.025,2.75,2.5,1,1102.8419550102583,722.0321577210656,702.5800137463315,761.1283016338534,702.5800137682085
30,30,25,15,3.025,2.75,2.5,1,1140.0000000034188,742.6926194848104,719.0727103839268,780.2127077433887,719.0727104059303
30,30,30,10,3.025,2.75,2.5,1,1177.7289110958561,763.518140694281,760.9462949769916,799.6677383922005,760.9462949885981
30,30,35,5,3.025,2.75,2.5,1,1216.005929182152,804.268527957634,804.268527956636,819.4671695401197,804.2685279684965
30,35,5,30,3.025,2.75,2.5,1,1101.2032798754035,710.9100807187606,705.1982094747481,764.15792810195,705.1982094763149
30,35,10,25,3.025,2.75,2.5,1,1137.8312012788147,732.0578218429122,721.1099065442777,782.5700347282348,721.1099065664508
30,35,15,20,3.025,2.75,2.5,1,1174.9231677978717,753.180800878487,737.3539252970879,801.3666849996013,737.3539253060878
30,35,20,15,3.025,2.75,2.5,1,1212.4937733852485,774.3412599856848,753.9096937942165,820.5240742719735,753.9096938086326
30,35,25,10,3.025,2.75,2.5,1,1250.5424931136051,795.5789548296149,775.0730000036478,840.0191115682022,775.0730000151145
30,35,30,5,3.025,2.75,2.5,1,1289.0594479084973,818.628957131408,818.6289571304064,859.8295976373241,818.6289571421407
30,40,5,25,3.025,2.75,2.5,1,1207.2662636322093,760.6756283244089,754.7662919712038,821.5152807384474,754.7662919802058
30,40,10,20,3.025,2.75,2.5,1,1244.8828700632766,782.4654090551203,771.1093995537553,840.4265909250886,771.1093995766674
30,40,15,15,3.025,2.75,2.5,1,1282.8815865832894,804.1840535017891,787.7377572017766,859.6679762333038,787.7377572244641
30,40,20,10,3.025,2.75,2.5,1,1321.275579463507,825.8906831636255,804.6341548299439,879.2195220301087,804.6341548527951
30,40,25,5,3.025,2.75,2.5,1,1360.0662938541377,847.6251413227907,831.9192019782763,899.0620690125755,831.9192019899057
30,45,5,20,3.025,2.75,2.5,1,1313.1404342950414,810.1215238344465,804.0485426870159,878.541885197533,804.048542696016
30,45,10,15,3.025,2.75,2.5,1,1351.5745243590536,832.45254066777,820.7543091691709,897.8728434801992,820.7543091781695
30,45,15,10,3.025,2.75,2.5,1,1390.3283011969568,854.6790476068567,837.7079419238321,917.4906185251407,837.7079419328312
30,45,20,5,3.025,2.75,2.5,1,1429.413583793998,876.8567587051574,854.8949369542514,937.3784270601832,854.8949369632471
30,50,5,15,3.025,2.75,2.5,1,1418.8721155157195,859.313963444264,853.1031943458242,935.3051248988121,853.1031943548246
30,50,10,10,3.025,2.75,2.5,1,1457.9937339903229,882.1083060447812,870.1189203587456,954.9947507139988,870.1189203677458
30,50,15,5,3.025,2.75,2.5,1,1497.386472478321,904.7739477308697,887.352264946227,974.9361923083421,887.3522649552241
30,55,5,10,3.025,2.75,2.5,1,1524.4935898005347,908.3015787882382,901.9732317477724,991.854739606929,901.9732317567716
30,55,10,5,3.025,2.75,2.5,1,1564.2016678867974,931.4975957035348,919.2574731603157,1011.8550760555964,919.2574731693117
30,60,5,5,3.025,2.75,2.5,1,1630.028054443121,957.1210178441231,950.6911863017904,1048.2283727351864,950.6911863107539
35,5,5,55,3.025,2.75,2.5,1,503.3952511734849,446.98414490562266,445.0236027099761,454.45588314141986,445.0236027247001
35,5,10,50,3.025,2.75,2.5,1,518.5243566401548,455.6471977975343,451.85621364144214,462.3621900764549,451.8562136561638
35,5,15,45,3.025,2.75,2.5,1,535.7778855506256,465.3822195070904,459.76964680481075,471.51916274403993,459.76964681952694
35,5,20,40,3.025,2.75,2.5,1,555.4513594019865,476.3665276171921,468.8703339686262,482.04995788393967,468.87033398334086
35,5,25,35,3.025,2.75,2.5,1,577.7440834336144,488.7162313547751,479.23025703039923,494.0378688556658,479.2302570451079
35,5,30,30,3.025,2.75,2.5,1,602.7429333983084,502.48133499235155,490.87379981224876,507.51111121919473,490.87379982695086
35,5,35,25,3.025,2.75,2.5,1,630.4155861683398,517.6444715255831,503.77255624510883,522.4368151012652,503.7725562652098
35,5,40,20,3.025,2.75,2.5,1,660.6224724716224,540.7805621780196,540.7805621765914,540.7805621708508,540.7805621824086
35,5,45,15,3.025,2.75,2.5,1,693.1451411222529,580.6745795980885,580.6745795966094,580.6745795907831,580.6745796027735
35,5,50,10,3.025,2.75,2.5,1,727.7215227956015,621.553471722022,621.5534717145514,621.5534717145526,621.5534717175518
35,5,55,5,3.025,2.75,2.5,1,764.0781143069659,663.2970238947648,663.2970238871076,663.297023887164,663.2970238999214
35,10,5,50,3.025,2.75,2.5,1,615.6562233702357,503.67466004981316,500.57154809233884,518.7327913694081,500.571548107029
35,10,10,45,3.025,2.75,2.5,1,637.8217149359664,516.3628973552759,510.4281578996188,530.1382970037325,510.4281579142995
35,10,15,40,3.025,2.75,2.5,1,661.68172215977,529.8123574584135,521.180531777727,542.5803296341467,521.1805317924025
35,10,20,35,3.025,2.75,2.5,1,687.3235618661137,544.1038901347227,532.8311722483405,556.0617850425089,532.8311722686083
35,10,25,30,3.025,2.75,2.5,1,714.7657686162707,559.2687967740346,545.3640450202994,570.5641092553974,545.3640450349595
35,10,30,25,3.025,2.75,2.5,1,743.9739373615519,575.302812281547,558.7460656007928,586.0490187729288,558.7460656154445
35,10,35,20,3.025,2.75,2.5,1,774.8732651214517,592.1757477069153,576.1232264785548,602.4619890100985,576.1232264838206
35,10,40,15,3.025,2.75,2.5,1,807.3602151583283,616.2057962192499,616.2057962181684,619.7368013416212,616.2057962236629
35,10,45,10,3.025,2.75,2.5,1,841.3133261605874,656.9414750922876,656.9414750849572,656.9414750849556,656.9414750969402
35,10,50,5,3.025,2.75,2.5,1,876.6025860458687,698.287294207181,698.287294199724,698.2872942097746,698.2872942120714
35,15,5,45,3.025,2.75,2.5,1,725.2888886283123,557.7647170810872,553.899387974512,580.4407203757025,553.8993879891628
35,15,10,40,3.025,2.75,2.5,1,751.7764329838511,572.9577867222146,565.5784747332729,593.9550921966443,565.5784747479137
35,15,15,35,3.025,2.75,2.5,1,779.5646906945855,588.6523647082142,577.9739648124688,608.2984450095287,577.9739648330094
35,15,20,30,3.025,2.75,2.5,1,808.6867709064194,604.9102844250093,591.065030539343,623.4466782170562,591.0650305539668
35,15,25,25,3.025,2.75,2.5,1,839.1321887997622,621.7555397690952,604.8229200442375,639.366521778286,604.8229200649539
35,15,30,20,3.025,2.75,2.5,1,870.8611793038591,639.1877489467524,619.2126175920895,656.017457516777,619.2126176129009
35,15,35,15,3.025,2.75,2.5,1,903.8143037376034,657.190480091707,642.5028005996332,673.3538326477081,642.5028006110417
35,15,40,10,3.025,2.75,2.5,1,937.9195801200714,683.4740114140194,683.4740114067521,691.3269412754526,683.4740114184773
35,15,45,5,3.025,2.75,2.5,1,973.0979783890043,724.9000553965087,724.9000553960507,724.9000553891318,724.9000554011781
35,20,5,40,3.025,2.75,2.5,1,833.5210844005177,610.3058626861329,605.8924849780213,640.6041611937829,605.8924849928576
35,20,10,35,3.025,2.75,2.5,1,862.9933389104682,627.2592855837023,618.8248496538108,655.5687546108086,618.8248496746209
35,20,15,30,3.025,2.75,2.5,1,893.4808865991671,644.5313869584307,632.3392175835342,671.2068089305187,632.3392176044377
35,20,20,25,3.025,2.75,2.5,1,925.0000000033895,662.1798865689283,646.4108533802515,687.4897017812768,646.4108534012524
35,20,25,20,3.025,2.75,2.5,1,957.5375390284909,680.2318977578494,661.0117137401829,704.3849830476397,661.0117137547493
35,20,30,15,3.025,2.75,2.5,1,991.0615754175859,698.6951376851378,676.1114705242868,721.8575587551603,676.1114705388404
35,20,35,10,3.025,2.75,2.5,1,1025.5282215075413,717.5647543494686,705.3149390819758,739.8708132128811,705.3149390865116
35,20,40,5,3.025,2.75,2.5,1,1060.8863421114022,746.9618622168684,746.9618622093195,758.3876084686223,746.9618622211374
35,25,5,35,3.025,2.75,2.5,1,940.9110367914092,661.8245316111964,656.9971453495285,699.7395539166192,656.9971453713698
35,25,10,30,3.025,2.75,2.5,1,972.5878957178159,680.1025667526612,670.8585394096883,715.7791670595996,670.8585394308669
35,25,15,25,3.025,2.75,2.5,1,1005.0747412012515,698.5709490818352,685.202026139449,732.3766303052063,685.2020261607298
35,25,20,20,3.025,2.75,2.5,1,1038.3818090395703,717.2857954031078,700.0041991645131,749.5048591255214,700.0041991859083
35,25,25,15,3.025,2.75,2.5,1,1072.498415327161,736.2776777721339,715.2403860314624,767.1353037358566,715.240386052978
35,25,30,10,3.025,2.75,2.5,1,1107.4006557782723,755.5607308310374,730.8852364597783,785.2386307740846,730.8852364814011
35,25,35,5,3.025,2.75,2.5,1,1143.056329557521,775.138274042137,766.0868732720024,803.7853223255404,766.0868732836901
35,30,5,30,3.025,2.75,2.5,1,1047.752652418743,712.622605339393,707.4711303503336,758.1451651319919,707.4711303732089
35,30,10,25,3.025,2.75,2.5,1,1081.132260649739,731.9425156661504,722.0556655571523,775.0215558715198,722.0556655788245
35,30,15,20,3.025,2.75,2.5,1,1115.1712132280834,751.361206375385,737.0465344909392,792.3681327808576,737.0465345126275
35,30,20,15,3.025,2.75,2.5,1,1149.877237135553,770.933142010182,752.422958442398,810.1608519112219,752.4229584642109
35,30,25,10,3.025,2.75,2.5,1,1185.2426056143456,790.6911182968454,768.1638229316881,828.3752808342751,768.1638229536319
35,30,30,5,3.025,2.75,2.5,1,1221.249748657537,810.6536401367189,784.2480142913571,846.986987980172,784.2480143134118
35,35,5,25,3.025,2.75,2.5,1,1154.2164324865983,762.889016280801,757.4768626867785,816.0089411129125,757.4768626883955
35,35,10,20,3.025,2.75,2.5,1,1188.954263753714,783.054491830829,772.6440146674003,833.5595026992478,772.644014689599
35,35,15,15,3.025,2.75,2.5,1,1224.2383073555704,803.2522680032914,788.1587443199531,851.5122612974425,788.1587443420697
35,35,20,10,3.025,2.75,2.5,1,1260.075036866828,823.5347273639187,804.0029992551287,869.8463277226964,804.0029992773849
35,35,25,5,3.025,2.75,2.5,1,1296.459187356857,843.935692177762,820.1588175340848,888.5409174457776,820.1588175564776
35,40,5,20,3.025,2.75,2.5,1,1260.4084446680472,812.7495261173663,807.123142524149,873.4567792191318,807.123142533149
35,40,10,15,3.025,2.75,2.5,1,1296.256645290256,833.6175461894818,822.7719058691763,891.5646339471729,822.7719058781774
35,40,15,10,3.025,2.75,2.5,1,1332.5642198019116,854.4688751582526,838.7217252742031,910.020853545977,838.7217252967729
35,40,20,5,3.025,2.75,2.5,1,1369.3368692651572,875.3534787716117,854.9570153165274,928.8074034510408,854.9570153255265
35,45,5,15,3.025,2.75,2.5,1,1366.3982733764847,862.2917950730655,856.4862455446654,930.5769412858808,856.4862455536643
35,45,10,10,3.025,2.75,2.5,1,1403.1720714611017,883.7543321669024,872.5411341751405,949.1547409870806,872.5411341841412
35,45,15,5,3.025,2.75,2.5,1,1440.3372739006259,905.1636423506965,888.8595715213512,968.0375042022275,888.859571530352
35,50,5,10,3.025,2.75,2.5,1,1472.2335251011557,911.5791591673426,905.6215709669821,987.4335321258459,905.621570975983
35,50,10,5,3.025,2.75,2.5,1,1509.7912399790157,933.5522848387168,922.0244259485219,1006.4139786107163,922.0244259575212
35,55,5,5,3.025,2.75,2.5,1,1577.9478994642434,960.6587197660413,954.5705131202615,1044.0744509093647,954.5705131292626
40,5,5,50,3.025,2.75,2.5,1,556.6670036452209,500.2194002880947,498.4874919657826,507.67838356532377,498.4874919804954
40,5,10,45,3.025,2.75,2.5,1,569.7989684382238,507.78049604865555,504.4168154124983,514.5394578406244,504.4168154272063
40,5,15,40,3.025,2.75,2.5,1,584.709909815203,516.2272186754808,511.2411163487792,522.436148923473,511.2411163634845
